id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
H62,Metric Temporal Equilibrium Logic over Timed Traces,0,ALL,historical,0.49306145047963024,0.8868410598983775,-9.645607694612941,0.518983325182145,0.9190351883753797,5.103302911388794e-16,1.150414810846021
H63,Procedural Content Generation via Knowledge Transformation (PCG-KT),0,ALL,historical,0.4437845950727495,0.7731404515723426,-9.425887297391423,0.46711582215852493,0.8012070174477879,0.03156178189993287,1.0935627264348824
H64,Rounding Meets Approximate Model Counting,0,ALL,historical,0.6108916240739054,0.91791267085672,-9.645607694612943,0.6430082215500523,0.9512347618068343,2.551651455694397e-16,1.27539438668551
H65,Scale-Adaptive Balancing of Exploration and Exploitation in Classical Planning,0,ALL,historical,0.0,0.7101833651710928,-4.1869886421938425,4.674364515443258e-16,0.735964461169476,0.7841044626984427,2.549032725681688
H66,River of No Return: Graph Percolation Embeddings for Efficient Knowledge Graph Reasoning,0,ALL,historical,0.7762537241080091,0.917804657758483,-9.109132511496696,0.8170639552751675,0.9511228276141429,0.0770620886288069,1.6072046478834656
H67,"Multi-Agent Reinforcement Learning: Methods, Applications, Visionary Prospects, and Challenges",0,ALL,historical,0.0,0.41643094038351525,-6.990440346372542,4.674364515443258e-16,0.4315482278014457,0.3814020628612725,1.2987437393943382
H68,Curriculum Learning in Job Shop Scheduling using Reinforcement Learning,0,ALL,historical,0.48442835619585256,0.8616284943060277,-9.645607694612941,0.5098963605175022,0.8929073555354715,5.103302911388794e-16,1.1222429728423804
H69,Integrated Conflict Management for UAM with Strategic Demand Capacity Balancing and Learning-based Tactical Deconfliction,0,ALL,historical,0.8134187399833993,0.8544722587334269,-9.645607694612941,0.8561828592184683,0.8854913341028628,5.103302911388794e-16,1.3933393546570665
H70,Generalized Planning in PDDL Domains with Pretrained Large Language Models,0,ALL,historical,0.8750804288873764,0.36366304420563356,-7.454605774496553,0.9210863074856229,0.37686475000941716,0.3147269239429271,1.82517815585335
H71,Tram: A Token-level Retrieval-augmented Mechanism for Source Code Summarization,0,ALL,historical,0.4599304998679504,0.8602185923346795,-9.096306701559147,0.4841105706843659,0.8914462712640945,0.07890445474983114,1.2977066104333461
H72,NeuSTIP: A Novel Neuro-Symbolic Model for Link and Time Prediction in Temporal Knowledge Graphs,0,ALL,historical,0.5572665272036839,0.8945053915888754,-8.426847994581596,0.5865638755971295,0.9269777508450914,0.17506898916642408,1.648505774069837
H73,Do Models Really Learn to Follow Instructions? An Empirical Study of Instruction Tuning,0,ALL,historical,0.8927051719957586,0.7343974493373069,-9.645607694612941,0.9396376417563747,0.7610575656831347,5.103302911388794e-16,1.3605561659516088
H74,XRoute Environment: A Novel Reinforcement Learning Environment for Routing,0,ALL,historical,0.757700007809838,0.6516308948538571,-9.159133468891298,0.7975348086149607,0.6752864174690515,0.06987969076300841,1.352956207774731
H75,A Mini Review on the utilization of Reinforcement Learning with OPC UA,0,ALL,historical,0.4709325857023914,0.9383965002284463,-7.997701281276513,0.49569107263750617,0.9724621957141579,0.23671385755227695,1.7663072585620236
H76,Symmetry-Aware Robot Design with Structured Subgroups,0,ALL,historical,0.806713494020239,0.9034727610266229,-9.645607694612941,0.8491250962505056,0.9362706539740875,5.103302911388794e-16,1.4283166001796759
H77,ProcessGPT: Transforming Business Process Management with Generative Artificial Intelligence,0,ALL,historical,0.8764382736233947,0.5881032324463562,-8.878083966442189,0.9225155386199864,0.6094525721186622,0.11025110466701787,1.5012022502584634
H78,Addressing Domain Shift via Knowledge Space Sharing for Generalized Zero-Shot Industrial Fault Diagnosis,0,ALL,historical,0.3433929755969056,0.9143843050331918,-9.645607694612943,0.36144628249909366,0.9475783091504191,2.551651455694397e-16,1.047219673319611
H79,Rhythm-controllable Attention with High Robustness for Long Sentence Speech Synthesis,0,ALL,historical,0.5595797921691078,0.8577379344213723,-9.048360548027246,0.5889987565690961,0.8888755604391892,0.08579168988981178,1.3967786783311578
H80,Efficient GPT Model Pre-training using Tensor Train Matrix Representation,0,ALL,historical,0.4196821228707759,0.3588926224663196,-7.190323191069809,0.4417462031053168,0.3719211522892994,0.3526898502963511,1.5326585100565708
H81,Action-Evolution Petri Nets: a Framework for Modeling and Solving Dynamic Task Assignment Problems,0,ALL,historical,0.7280680461492128,0.9559619746309668,-9.645607694612941,0.7663449965147823,0.9906653324501511,5.103302911388794e-16,1.4056082631719482
H82,ColdNAS: Search to Modulate for User Cold-Start Recommendation,0,ALL,historical,0.13582353311920214,0.8057605481994001,-8.326089516344902,0.14296422644200013,0.8350112897171685,0.189542461610903,1.2562365669545925
