id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
H84,Resolving Part-of-Speech Ambiguity in the Greek Language Using Learning Techniques,0,ALL,historical,0.7249554339496901,0.6101736201933586,0.5116003810615923,0.5771640416129722,0.3158498284243297,0.12938608560342219,0.9382989999984995
H85,Implementing Integrity Constraints in an Existing Belief Revision System,0,ALL,historical,0.715157422215983,0.44375447054421435,0.6027631148184298,0.5580121692064759,0.0,0.29544653724231695,0.6614184572412868
H86,Reasoning with Axioms: Theory and Pratice,0,ALL,historical,0.6267581791950864,0.6378234952276249,0.49644166157615577,0.3852208857113985,0.3683270121134609,0.10177322560809422,0.7891685267876924
H87,Semantic Parsing based on Verbal Subcategorization,0,ALL,historical,0.6957295284674858,0.7625956855813836,0.6641828984684628,0.5200370623877979,0.6051343446737322,0.4073277478222124,1.2677361187993046
H88,Boosting Applied to Word Sense Disambiguation,0,ALL,historical,0.706731801645229,0.44375447054421435,0.6198937511268241,0.5415428676275137,0.0,0.32665140665552983,0.6558708599569492
H89,Naive Bayes and Exemplar-Based approaches to Word Sense Disambiguation Revisited,0,ALL,historical,0.5238747755555268,0.44375447054421435,0.5145033175277479,0.18411785860720437,0.0,0.13467402422464256,0.23125376708582926
H90,Coaxing Confidences from an Old Friend: Probabilistic Classifications from Transformation Rule Lists,0,ALL,historical,0.48507149975314856,0.44375447054421435,0.4496762506725626,0.10827028796543489,0.0,0.01658616576801227,0.11407544598423919
H91,Stacking classifiers for anti-spam filtering of e-mail,0,ALL,historical,0.6117654469497171,0.6094221728994517,0.5582063778346248,0.35591505277385865,0.31442364340084633,0.2142827594334801,0.745337661976423
H92,Propositional satisfiability in answer-set programming,0,ALL,historical,0.7471178734031994,0.7073744821493969,0.6170280457861282,0.6204842808784664,0.500329052337186,0.3214312876054662,1.2333142838775657
H93,aspps --- an implementation of answer-set programming with propositional schemata,0,ALL,historical,0.7539374004692005,0.4520308238462988,0.6213565494695125,0.6338142008449215,0.01570783636350555,0.3293160146969186,0.7647826423523486
H94,A Logic Programming Approach to Knowledge-State Planning: Semantics and Complexity,0,ALL,historical,0.7007061977754425,0.8284972417106328,0.8929338783248969,0.5297648049324838,0.7302100660687953,0.8240165576282268,1.5483806661711585
H95,Computing Preferred Answer Sets by Meta-Interpretation in Answer Set Programming,0,ALL,historical,0.42968112455569435,0.7829003407954978,0.5215125490698379,4.239194324113691e-07,0.6436709065965271,0.1474419185993958,0.6952760020257481
H96,"The Mysterious Optimality of Naive Bayes: Estimation of the Probability in the System of ""Classifiers""",0,ALL,historical,0.4296812419442083,0.6776550134666925,0.4528444771984815,6.533751528725033e-07,0.4439239504959348,0.022357352152042268,0.4517496771243025
H97,Robust Global Localization Using Clustered Particle Filtering,0,ALL,historical,0.5368346869765768,0.5945471590416953,0.5174878968764494,0.20945019915560006,0.2861920932175467,0.14011068210196634,0.5446810311088349
